cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6303,0.577,0.0,0.1911,60.0,86.7566,31.0345,33.9181,0.6376,0.6629,2.9452,-0.2309,-6.0497,705.1911
1,0.015,0.6267,0.5802,0.0,0.1592,60.0,82.2899,30.4598,47.3684,0.6364,0.6879,3.1173,-0.214,-4.992,705.0578
2,0.03,0.6224,0.583,0.0,0.131,60.0,78.3385,31.6092,46.1988,0.6377,0.7084,3.159,-0.3654,-11.6931,705.1358
3,0.045,0.6201,0.5859,0.0,0.1024,60.0,74.3343,32.1839,38.5965,0.6399,0.7127,3.3109,-0.4921,-10.8509,705.1187
4,0.06,0.618,0.5873,0.0,0.088,60.0,72.3176,27.5862,45.614,0.6329,0.7297,3.4961,-0.511,-8.7517,705.0017
5,0.075,0.6176,0.5872,0.0,0.0891,60.0,72.4741,26.4368,36.8421,0.6244,0.7288,3.5881,-0.4055,-4.6901,704.862
6,0.09,0.6167,0.5886,0.0,0.0747,60.0,70.4588,29.3103,38.5965,0.6223,0.7312,3.7976,-0.2905,-5.3212,704.6328
7,0.105,0.6142,0.5917,0.0,0.0433,60.0,66.0657,37.931,35.6725,0.6372,0.728,3.9248,-0.3958,-8.3846,704.618
8,0.12,0.6108,0.5946,0.0,0.0147,60.0,62.0614,28.1609,35.6725,0.6316,0.7251,3.998,-0.5027,-11.4768,704.6424
9,0.135,0.6094,0.5957,0.0,0.0032,60.0,60.444,27.0115,36.8421,0.6243,0.7246,4.1987,-0.6521,-9.4338,704.6073
10,0.15,0.6098,0.5957,0.0,0.0037,60.0,60.523,31.0345,37.4269,0.6256,0.7252,4.3127,-0.5399,-5.0187,704.4474
11,0.165,0.6103,0.5955,0.0,0.0051,60.0,60.7196,36.2069,37.4269,0.6368,0.7258,4.4604,-0.4629,-3.2224,704.2887
12,0.18,0.6092,0.5965,0.0,0.0,60.0,60.0,35.0575,35.0877,0.6448,0.722,4.6978,-0.3952,-3.9965,704.0736
13,0.195,0.6065,0.5994,0.0178,0.0,62.4867,60.0,37.3563,30.4094,0.6564,0.7099,4.7744,-0.5167,-8.3106,704.1061
14,0.21,0.6051,0.6014,0.0316,0.0,64.4247,60.0,35.0575,34.5029,0.6625,0.7065,4.9166,-0.6251,-8.0183,704.0832
15,0.225,0.6055,0.6016,0.0274,0.0,63.8379,60.0,35.0575,30.9942,0.668,0.6969,5.109,-0.6633,-6.2363,703.975
16,0.24,0.6069,0.5999,0.0136,0.0,61.8994,60.0,25.2874,36.2573,0.6539,0.698,5.2063,-0.5715,-2.3135,703.8414
17,0.255,0.6071,0.6,0.0118,0.0,61.654,60.0,35.0575,29.8246,0.6602,0.687,5.3897,-0.4575,-2.8048,703.6313
18,0.27,0.6059,0.602,0.0239,0.0,63.3481,60.0,29.8851,35.0877,0.6558,0.6869,5.557,-0.5263,-5.1864,703.5627
19,0.285,0.6034,0.604,0.0485,0.0,66.7906,60.0,39.0805,35.6725,0.6698,0.6879,5.6369,-0.6312,-8.6862,703.5812
20,0.3,0.6024,0.6045,0.0587,0.0,68.216,60.0,37.931,31.5789,0.6802,0.6812,5.8199,-0.7907,-7.4922,703.5661
21,0.315,0.6036,0.6032,0.0465,0.0,66.5041,60.0,30.4598,29.2398,0.675,0.6707,5.9489,-0.6912,-3.6547,703.4047
22,0.33,0.6044,0.6017,0.0384,0.0,65.3722,60.0,37.931,33.3333,0.6849,0.6689,6.0697,-0.6122,-0.8993,703.2636
23,0.345,0.6037,0.6012,0.0451,0.0,66.3152,60.0,30.4598,33.9181,0.6793,0.6683,6.3071,-0.5116,-2.2982,703.0253
24,0.36,0.6016,0.6028,0.0666,0.0,69.3301,60.0,40.2299,35.0877,0.6933,0.67,6.3892,-0.6401,-6.6917,703.0591
25,0.375,0.6005,0.604,0.0772,0.0,70.8076,60.0,34.4828,31.5789,0.6947,0.6649,6.5305,-0.74,-7.552,703.0311
26,0.39,0.6009,0.6034,0.0735,0.0,70.2865,60.0,37.931,38.5965,0.7028,0.6735,6.7441,-0.822,-5.9815,702.9396
27,0.405,0.603,0.6012,0.0525,0.0,67.3442,60.0,41.954,29.2398,0.7179,0.6637,6.8399,-0.723,-2.1261,702.8018
28,0.42,0.604,0.6008,0.0425,0.0,65.9514,60.0,39.0805,38.5965,0.726,0.6724,7.0092,-0.6239,-2.4456,702.6124
29,0.435,0.6039,0.6025,0.0431,0.0,66.0348,60.0,35.0575,33.9181,0.7255,0.6715,7.1959,-0.662,-4.6259,702.5086
30,0.45,0.6019,0.6045,0.0633,0.0,68.8688,60.0,38.5057,30.4094,0.7317,0.6641,7.278,-0.768,-8.3116,702.5265
31,0.465,0.6015,0.6052,0.0674,0.0,69.4295,60.0,35.6322,35.0877,0.7317,0.6662,7.4532,-0.9303,-7.7231,702.5194
32,0.48,0.6034,0.6041,0.048,0.0,66.7205,60.0,29.8851,41.5205,0.7205,0.68,7.6141,-0.8628,-4.599,702.3584
33,0.495,0.6052,0.6021,0.0306,0.0,64.2893,60.0,32.1839,33.3333,0.7149,0.6773,7.7143,-0.7707,-1.0663,702.2225
34,0.51,0.6054,0.6014,0.0282,0.0,63.9518,60.0,36.7816,33.3333,0.7188,0.6748,7.9493,-0.6495,-2.6189,701.9714
35,0.525,0.6038,0.6028,0.0444,0.0,66.2163,60.0,28.1609,36.2573,0.7054,0.678,8.0424,-0.785,-7.0206,702.0027
36,0.54,0.6025,0.6039,0.0569,0.0,67.9711,60.0,38.5057,35.6725,0.7136,0.6799,8.1706,-0.886,-8.9569,701.985
37,0.555,0.6023,0.6032,0.0589,0.0,68.2417,60.0,34.4828,28.655,0.7131,0.6685,8.3958,-1.0077,-7.4538,701.9141
38,0.57,0.6041,0.601,0.0415,0.0,65.8109,60.0,37.3563,36.2573,0.7182,0.6723,8.4959,-0.8996,-3.2897,701.7669
39,0.585,0.6049,0.6002,0.0338,0.0,64.7375,60.0,30.4598,34.5029,0.7094,0.6725,8.6637,-0.816,-3.1144,701.5897
40,0.6,0.6042,0.6012,0.0402,0.0,65.6251,60.0,40.2299,25.1462,0.7206,0.6552,8.8681,-0.8166,-5.0076,701.4469
41,0.615,0.6019,0.6031,0.0634,0.0,68.8756,60.0,36.2069,26.9006,0.7228,0.6429,8.9421,-0.9269,-8.8498,701.4739
42,0.63,0.6013,0.6038,0.0687,0.0,69.6215,60.0,42.5287,37.4269,0.7372,0.6513,9.1033,-1.0775,-8.4762,701.4687
43,0.645,0.6031,0.6032,0.0516,0.0,67.2228,60.0,33.3333,31.5789,0.7322,0.6481,9.2879,-1.0472,-6.0609,701.3178
44,0.66,0.6051,0.6011,0.0318,0.0,64.4451,60.0,34.4828,38.0117,0.7299,0.6571,9.3892,-0.9578,-2.5258,701.183
45,0.675,0.6056,0.6006,0.0271,0.0,63.7915,60.0,32.1839,32.7485,0.7234,0.6555,9.5949,-0.8335,-3.6546,700.9503
46,0.69,0.6044,0.6024,0.0389,0.0,65.44,60.0,40.2299,25.731,0.7332,0.641,9.6999,-0.9615,-7.7248,700.9683
47,0.705,0.6029,0.6038,0.0529,0.0,67.4093,60.0,36.7816,30.9942,0.7353,0.6376,9.8029,-1.0646,-10.5515,700.97
48,0.72,0.6025,0.6036,0.0569,0.0,67.9591,60.0,28.7356,35.0877,0.7215,0.6422,10.0307,-1.2161,-9.1798,700.9191
49,0.735,0.6044,0.6017,0.0385,0.0,65.3875,60.0,33.908,40.9357,0.7191,0.6572,10.1396,-1.1108,-5.0692,700.7676
50,0.75,0.6056,0.6007,0.0271,0.0,63.7914,60.0,33.908,30.9942,0.717,0.6523,10.2956,-1.0401,-4.2408,700.608
51,0.765,0.6049,0.601,0.0334,0.0,64.6796,60.0,35.6322,30.9942,0.7184,0.6479,10.5108,-1.0072,-5.9691,700.4341
52,0.78,0.603,0.6028,0.0522,0.0,67.3081,60.0,33.3333,32.1637,0.7152,0.646,10.5792,-1.1277,-10.1706,700.4725
53,0.795,0.6027,0.6035,0.0556,0.0,67.7783,60.0,40.8046,30.9942,0.7269,0.6422,10.7326,-1.262,-9.9104,700.4614
54,0.81,0.6043,0.603,0.04,0.0,65.5961,60.0,40.8046,28.0702,0.7375,0.6333,10.9338,-1.2757,-8.1352,700.3307
55,0.825,0.6063,0.6005,0.0202,0.0,62.8289,60.0,39.6552,32.1637,0.7449,0.6328,11.0388,-1.1923,-4.7905,700.1977
56,0.84,0.6067,0.5999,0.0161,0.0,62.2504,60.0,29.3103,30.9942,0.7313,0.6303,11.222,-1.0761,-5.6357,699.9866
57,0.855,0.6058,0.6016,0.0251,0.0,63.5187,60.0,31.6092,38.0117,0.7235,0.641,11.3459,-1.1914,-9.0843,699.9826
58,0.87,0.6037,0.603,0.0454,0.0,66.3535,60.0,33.908,29.2398,0.7209,0.6344,11.4228,-1.2964,-12.4741,700.0041
59,0.885,0.6028,0.6032,0.054,0.0,67.556,60.0,40.2299,35.0877,0.731,0.6393,11.6405,-1.4675,-11.1997,699.9748
60,0.9,0.6042,0.6014,0.0404,0.0,65.6548,60.0,31.0345,32.7485,0.7221,0.6393,11.7654,-1.3736,-7.3484,699.8203
61,0.915,0.6053,0.6002,0.0297,0.0,64.1561,60.0,33.3333,35.0877,0.7185,0.6437,11.9071,-1.304,-5.6675,699.6716
62,0.93,0.6043,0.6004,0.0395,0.0,65.526,60.0,35.6322,32.7485,0.7198,0.6434,12.1325,-1.2456,-7.2161,699.4725
63,0.945,0.6023,0.602,0.0588,0.0,68.2292,60.0,35.6322,31.5789,0.721,0.6409,12.1967,-1.3796,-11.8488,699.5238
64,0.96,0.6019,0.6028,0.0629,0.0,68.8123,60.0,39.6552,33.9181,0.7299,0.643,12.3409,-1.5007,-11.9923,699.5101
65,0.975,0.6032,0.6024,0.0507,0.0,67.0946,60.0,28.7356,30.4094,0.7166,0.6384,12.5497,-1.5633,-10.5381,699.4094
66,0.99,0.6056,0.6001,0.0268,0.0,63.7578,60.0,38.5057,25.731,0.7237,0.6255,12.6532,-1.481,-7.1521,699.2782
67,1.005,0.6064,0.5995,0.0184,0.0,62.58,60.0,33.3333,28.0702,0.72,0.6181,12.8256,-1.3776,-7.47,699.084
68,1.02,0.6061,0.6013,0.0221,0.0,63.0979,60.0,32.1839,36.8421,0.7144,0.6278,12.9727,-1.4682,-10.3757,699.0465
69,1.035,0.6043,0.603,0.0398,0.0,65.566,60.0,32.7586,30.9942,0.7105,0.6257,13.043,-1.5747,-13.919,699.0739
70,1.05,0.6038,0.6035,0.0445,0.0,66.2298,60.0,32.7586,33.9181,0.7069,0.6293,13.2257,-1.7504,-12.9699,699.0727
71,1.065,0.6056,0.6023,0.0271,0.0,63.7992,60.0,32.1839,41.5205,0.7025,0.6466,13.3667,-1.6762,-9.4578,698.9213
72,1.08,0.6069,0.6007,0.0141,0.0,61.9708,60.0,35.6322,25.731,0.7053,0.6329,13.4899,-1.6035,-6.7361,698.7834
73,1.095,0.6063,0.6004,0.0199,0.0,62.788,60.0,33.908,33.3333,0.7045,0.6347,13.7203,-1.5275,-8.1907,698.5684
74,1.11,0.6043,0.6021,0.0397,0.0,65.563,60.0,29.8851,33.3333,0.6959,0.6363,13.7855,-1.6666,-12.8644,698.6229
75,1.125,0.6031,0.6032,0.0515,0.0,67.2063,60.0,39.0805,29.8246,0.7061,0.6312,13.9173,-1.7768,-13.7066,698.6103
76,1.14,0.6032,0.6027,0.0508,0.0,67.1101,60.0,27.5862,33.3333,0.6928,0.6331,14.1211,-1.881,-12.364,698.5434
77,1.155,0.6049,0.6005,0.034,0.0,64.7624,60.0,34.4828,40.3509,0.6943,0.6479,14.2229,-1.7947,-8.6657,698.4106
78,1.17,0.6053,0.5997,0.0297,0.0,64.1516,60.0,32.1839,32.1637,0.6911,0.6461,14.3906,-1.7162,-9.0084,698.2375
79,1.185,0.6047,0.6011,0.0353,0.0,64.9358,60.0,41.954,33.9181,0.7074,0.6477,14.5623,-1.7767,-11.1228,698.1616
80,1.2,0.6024,0.6028,0.0578,0.0,68.0969,60.0,31.6092,37.4269,0.7019,0.6557,14.6318,-1.8862,-14.7328,698.192
81,1.215,0.6018,0.6032,0.0643,0.0,69.001,60.0,28.1609,33.3333,0.6901,0.6553,14.7841,-2.0569,-13.9907,698.2088
82,1.23,0.6035,0.6022,0.0476,0.0,66.6655,60.0,39.6552,30.9942,0.702,0.6505,14.9455,-2.0062,-10.9473,698.0603
83,1.245,0.605,0.6005,0.0326,0.0,64.5675,60.0,37.931,38.0117,0.7093,0.6593,15.0545,-1.9295,-7.5101,697.9294
84,1.26,0.6052,0.6001,0.0305,0.0,64.2756,60.0,31.0345,34.5029,0.7025,0.6608,15.2902,-1.8394,-8.7884,697.7008
85,1.275,0.6036,0.602,0.046,0.0,66.4343,60.0,33.908,36.8421,0.7019,0.6664,15.3683,-1.9798,-13.2294,697.7475
86,1.29,0.6024,0.6034,0.0582,0.0,68.1411,60.0,32.7586,31.5789,0.6992,0.6617,15.484,-2.0897,-14.9361,697.7463
87,1.305,0.6023,0.6031,0.0594,0.0,68.3173,60.0,36.2069,36.2573,0.7034,0.6662,15.689,-2.2292,-13.4871,697.7043
88,1.32,0.6042,0.6012,0.0409,0.0,65.7304,60.0,30.4598,35.0877,0.696,0.668,15.7966,-2.1335,-9.334,697.5607
89,1.335,0.6052,0.6005,0.0306,0.0,64.2773,60.0,25.8621,35.0877,0.6804,0.6697,15.9673,-2.0681,-9.0337,697.3952
90,1.35,0.605,0.6016,0.0328,0.0,64.5893,60.0,28.7356,33.3333,0.6718,0.668,16.1673,-2.0902,-10.7743,697.2722
91,1.365,0.6028,0.6036,0.0539,0.0,67.5506,60.0,33.3333,43.8596,0.673,0.686,16.2337,-2.2025,-14.4225,697.3071
92,1.38,0.6024,0.6043,0.0587,0.0,68.212,60.0,33.908,27.4854,0.6753,0.6718,16.3716,-2.3611,-13.9763,697.3257
93,1.395,0.6042,0.6037,0.0409,0.0,65.7247,60.0,32.7586,30.9942,0.6751,0.6655,16.5475,-2.341,-11.3379,697.1892
94,1.41,0.6058,0.6016,0.0252,0.0,63.5262,60.0,32.7586,30.4094,0.6749,0.6588,16.6544,-2.2652,-7.8275,697.0605
95,1.425,0.606,0.6008,0.023,0.0,63.2182,60.0,32.7586,23.9766,0.6747,0.6407,16.8707,-2.1647,-8.7724,696.8381
96,1.44,0.6046,0.6025,0.037,0.0,65.1867,60.0,34.4828,33.3333,0.6779,0.6417,16.9659,-2.2942,-12.5833,696.8654
97,1.455,0.6026,0.6038,0.0563,0.0,67.8851,60.0,32.1839,33.9181,0.6763,0.6437,17.0543,-2.403,-15.2407,696.8826
98,1.47,0.602,0.6035,0.0619,0.0,68.67,60.0,38.5057,31.5789,0.6872,0.6412,17.2563,-2.5633,-13.6777,696.8582
99,1.485,0.6034,0.6015,0.0485,0.0,66.7861,60.0,33.908,24.5614,0.6881,0.6258,17.3681,-2.4677,-9.5722,696.7118
